4wtv	A	Q8TCG2	PF00454	0.967
4wtv	B	Q8TCG2	PF00454	0.967
4wwn	A	P48736	PF00454	1
4wwo	A	P48736	PF00454	1
4wwp	A	P48736	PF00454	1
4xe0	A	O35904	PF00454	1
4xx5	A	P48736	PF00454	1
4xz4	A	P48736	PF00454	1
4yc4	A	Q9BTU6	PF00454	0.977
4ykn	A	P42336	PF00454	1
4zme	A	P42527	PF02816	1
4zme	B	P42527	PF02816	1
4zmf	A	P42527	PF02816	1
4zmf	B	P42527	PF02816	1
4zop	A	P42336	PF00454	1
4zs4	A	P42527	PF02816	1
4zs4	B	P42527	PF02816	1
5ae8	A	O35904	PF00454	1
5ae9	A	O35904	PF00454	1
5anl	A	Q8NEB9	PF00454	1
5c46	E	Q9UBF8	PF00454	1
5c4g	E	Q9UBF8	PF00454	1
5dfz	C	P22543	PF00454	1
5dxh	A	P42336	PF00454	1
5dxh	D	P42336	PF00454	1
5dxt	A	P42336	PF00454	1
5dxu	A	O00329	PF00454	1
5dyj	A	P42527	PF02816	1
5dyj	B	P42527	PF02816	1
5e4h	A	P42527	PF02816	1
5e4h	B	P42527	PF02816	1
5e4h	C	P42527	PF02816	1
5e4h	D	P42527	PF02816	1
5e4h	E	P42527	PF02816	1
5e4h	F	P42527	PF02816	1
5e4h	G	P42527	PF02816	1
5e4h	H	P42527	PF02816	1
5e9e	A	P42527	PF02816	1
5e9e	B	P42527	PF02816	1
5eds	A	P48736	PF00454	1
5enn	A	Q8NEB9	PF00454	1
5enn	B	Q8NEB9	PF00454	1
5euq	E	O02810	PF00454	0.493
5euq	E	O02810	PF00454	0.507
5euq	E	Q9UBF8	PF00454	0.507
5euq	E	Q9UBF8	PF00454	0.493
5eut	A	Q9BTU6	PF00454	0.977
5fbl	A	Q9UBF8	PF00454	1
5fbq	A	Q9UBF8	PF00454	1
5fbr	A	Q9UBF8	PF00454	1
5fbv	A	Q9UBF8	PF00454	1
5fbw	A	Q9UBF8	PF00454	1
5fi4	A	P42336	PF00454	1
5flc	B	P42345	PF00454	1
5flc	F	P42345	PF00454	1
5g2n	A	P48736	PF00454	1
5g55	A	P48736	PF00454	1
5h64	A	P42345	PF00454	1
5h64	a	P42345	PF00454	1
5i0n	A	Q9BTU6	PF00454	0.977
5i4u	A	O35904	PF00454	1
5i6u	A	O35904	PF00454	1
5is5	A	O35904	PF00454	1
5itd	A	P42336	PF00454	1
5jha	A	P48736	PF00454	1
5jhb	A	P48736	PF00454	1
5kae	A	P48736	PF00454	1
5kc2	C	P22543	PF00454	1
5l72	A	O35904	PF00454	1
5luq	A	P78527	PF00454	1
5luq	B	P78527	PF00454	1
5m6u	A	O00329	PF00454	1
5ncy	A	O35904	PF00454	1
5ncz	A	O35904	PF00454	1
5ngb	A	O35904	PF00454	1
5np0	A	Q13315	PF00454	1
5np0	B	Q13315	PF00454	1
5np1	A	Q13315	PF00454	1
5o83	A	O35904	PF00454	1
5oej	B	C4QYV4	PF00454	1
5ojs	T	P38811	PF00454	1
5oq4	A	P48736	PF00454	1
5sw8	A	P42336	PF00454	1
5swg	A	P42336	PF00454	1
5swo	A	P42336	PF00454	1
5swp	A	P42336	PF00454	1
5swr	A	P42336	PF00454	1
5swt	A	P42336	PF00454	1
5sx8	A	P42336	PF00454	1
5sx9	A	P42336	PF00454	1
5sxa	A	P42336	PF00454	1
5sxb	A	P42336	PF00454	1
5sxc	A	P42336	PF00454	1
5sxd	A	P42336	PF00454	1
5sxe	A	P42336	PF00454	1
5sxf	A	P42336	PF00454	1
5sxi	A	P42336	PF00454	1
5sxj	A	P42336	PF00454	1
5sxk	A	P42336	PF00454	1
5t23	A	P48736	PF00454	1
5t27	A	O35904	PF00454	1
5t28	A	O35904	PF00454	1
5t2b	A	O35904	PF00454	1
5t2d	A	O35904	PF00454	1
5t2g	A	O35904	PF00454	1
5t2i	A	O35904	PF00454	1
5t2l	A	O35904	PF00454	1
5t2m	A	O35904	PF00454	1
5t7f	A	O35904	PF00454	1
5t7f	B	O35904	PF00454	1
5t8f	A	O00329	PF00454	1
5t8i	A	O35904	PF00454	1
5ubr	A	P42336	PF00454	1
5ubt	A	O00329	PF00454	1
5uk8	A	P42336	PF00454	1
5ukj	A	P42336	PF00454	1
5ul1	A	P42336	PF00454	1
5vlr	A	O00329	PF00454	1
5w1r	A	P78527	PF00454	1
5wbu	A	P42345	PF00454	1
5wbu	B	P42345	PF00454	1
5wby	A	P42345	PF00454	1
5wby	B	P42345	PF00454	1
5x6o	C	P38111	PF00454	1
5xgh	A	P42336	PF00454	1
5xgi	A	P42336	PF00454	1
5xgj	A	P42336	PF00454	1
5y3r	C	P78527	PF00454	1
5y81	B	P38811	PF00454	1
5yz0	A	Q13535	PF00454	1
5yz0	B	Q13535	PF00454	1
5zcs	A	P42345	PF00454	1
5zcs	B	P42345	PF00454	1
6aud	A	P48736	PF00454	1
6bcu	A	P42345	PF00454	1
6bcu	B	P42345	PF00454	1
6bcx	A	P42345	PF00454	1
6bcx	B	P42345	PF00454	1
6bq1	A	P42356	PF00454	1
6bq1	E	P42356	PF00454	1
6c1s	A	P48736	PF00454	1
6dgt	A	O35904	PF00454	1
6emk	A	P32600	PF00454	1
6emk	C	P32600	PF00454	1
6eml	r	P40160	PF01163	1
6eyz	A	O35904	PF00454	1
6ez6	A	O35904	PF00454	1
6fai	l	P40160	PF01163	1
6fdm	A	Q9BVS4	PF01163	1
6fdm	B	Q9BVS4	PF01163	1
6fdm	C	Q9BVS4	PF01163	1
6fdm	D	Q9BVS4	PF01163	1
6fdn	A	Q9BVS4	PF01163	1
6fdn	B	Q9BVS4	PF01163	1
6fdo	A	Q9BVS4	PF01163	1
6fdo	B	Q9BVS4	PF01163	1
6fh5	A	P48736	PF00454	1
6ftn	A	O35904	PF00454	1
6g18	v	Q9BVS4	PF01163	1
6g51	v	Q9BVS4	PF01163	1
6g5i	z	Q9BRS2	PF01163	1
6g6w	A	O00329	PF00454	1
6gl3	A	Q9UBF8	PF00454	1
6gl3	B	Q9UBF8	PF00454	1
6gq7	A	P48736	PF00454	1
6gvf	A	P42336	PF00454	1
6gvg	A	P42336	PF00454	1
6gvh	A	P42336	PF00454	1
6gvi	A	P42336	PF00454	1
6gy0	A	O35904	PF00454	1
6hi1	A	O35904	PF00454	1
6hi2	A	O35904	PF00454	1
6hi9	A	O35904	PF00454	1
6hk6	A	Q9BVS4	PF01163	1
6hk6	B	Q9BVS4	PF01163	1
6hk6	C	Q9BVS4	PF01163	1
6hk6	D	Q9BVS4	PF01163	1
6hk6	E	Q9BVS4	PF01163	1
6hk6	F	Q9BVS4	PF01163	1
6hk6	G	Q9BVS4	PF01163	1
6hk6	H	Q9BVS4	PF01163	1
6hk6	I	Q9BVS4	PF01163	1
6hk6	J	Q9BVS4	PF01163	1
6i3u	A	Q8NEB9	PF00454	1
6ig9	T	P38811	PF00454	1
6jxa	A	P38110	PF00454	1
6jxc	A	P38110	PF00454	1
6k9k	A	Q13315	PF00454	1
6k9l	A	Q13315	PF00454	1
6k9l	B	Q13315	PF00454	1
6l53	A	Q96Q15	PF00454	1
6l54	A	Q96Q15	PF00454	1
6mul	A	O35904	PF00454	1
6mul	B	O35904	PF00454	1
6mum	A	O35904	PF00454	1
6mum	B	O35904	PF00454	1
6nct	A	P42336	PF00454	1
6oac	A	P42336	PF00454	1
6oco	A	O00329	PF00454	1
6ocu	A	O00329	PF00454	1
6pyr	A	O00329	PF00454	1
6pys	A	P42336	PF00454	1
6pyu	A	O00329	PF00454	1
6q6y	A	O35904	PF00454	1
6q73	A	O35904	PF00454	1
6q74	A	O35904	PF00454	1
6rbd	l	P40160	PF01163	1
6s8f	F	P38110	PF00454	1
6s8f	H	P38110	PF00454	1
6sb0	A	P42345	PF00454	1
6sb0	B	P42345	PF00454	1
6sb2	A	P42345	PF00454	1
6sb2	B	P42345	PF00454	1
6sky	A	G0S4S9	PF00454	1
6sky	B	G0S4S9	PF00454	1
6skz	A	G0S4S9	PF00454	1
6sl0	A	G0S4S9	PF00454	1
6sl0	B	G0S4S9	PF00454	1
6sl1	A	G0S4S9	PF00454	1
6syt	A	Q96Q15	PF00454	1
6t3b	A	P48736	PF00454	1
6t3c	A	P48736	PF00454	1
6t9i	T	P38811	PF00454	1
6t9j	T	P38811	PF00454	1
6tb4	L	C4QYV4	PF00454	1
6tbm	L	C4QYV4	PF00454	1
6tnr	A	O35904	PF00454	1
6tns	A	O35904	PF00454	1
6xrl	A	P48736	PF00454	1
6xrm	A	P48736	PF00454	1
6xrn	A	P48736	PF00454	1
6y7c	l	P40160	PF01163	1
6ykg	AAA	Q8NEB9	PF00454	1
6z2w	E	P38111	PF00454	1
6z2w	F	P38111	PF00454	1
6z2x	E	P38111	PF00454	1
6z2x	F	P38111	PF00454	1
6z3a	E	P38111	PF00454	1
6z3a	F	P38111	PF00454	1
6z3r	A	Q96Q15	PF00454	1
6zaa	A	O35904	PF00454	1
6zac	A	O35904	PF00454	1
6zad	A	O35904	PF00454	1
6zfp	A	P78527	PF00454	1
6zh2	A	P78527	PF00454	1
6zh4	A	P78527	PF00454	1
6zh6	A	P78527	PF00454	1
6zh8	A	P78527	PF00454	1
6zha	A	P78527	PF00454	1
6zhe	A	P78527	PF00454	1
6zhe	F	P78527	PF00454	1
6zv6	h	Q9BRS2	PF01163	1
6zwm	A	P42345	PF00454	1
6zwm	B	P42345	PF00454	1
6zwo	B	P42345	PF00454	1
6zxd	z	Q9BRS2	PF01163	1
6zxe	z	Q9BRS2	PF01163	1
6zxf	z	Q9BRS2	PF01163	1
6zxg	z	Q9BRS2	PF01163	1
6zxh	z	Q9BRS2	PF01163	1
7bi2	A	Q61194	PF00454	1
7bi4	A	Q61194	PF00454	1
7bi6	A	Q61194	PF00454	1
7bi9	A	Q61194	PF00454	1
7bl1	BBB	Q8NEB9	PF00454	1
7jis	A	O00329	PF00454	1
7jiu	A	P42336	PF00454	1
7jwe	A	P48736	PF00454	1
7jwz	A	P48736	PF00454	1
7jx0	A	P48736	PF00454	1
7k0y	A	P78527	PF00454	1
7k10	A	P78527	PF00454	1
7k11	A	P78527	PF00454	1
7k19	A	P78527	PF00454	1
7k1b	A	P78527	PF00454	1
7k1j	A	P78527	PF00454	1
7k1k	A	P78527	PF00454	1
7k1n	A	P78527	PF00454	1
7k6m	A	P42336	PF00454	1
7k6n	A	P42336	PF00454	1
7k6o	A	P42336	PF00454	1
7k71	A	P42336	PF00454	1
7kke	A	P48736	PF00454	1
7ktr	A	Q9Y4A5	PF00454	1
7kts	A	F2Z2U4	PF00454	1
7lm2	A	O00329	PF00454	1
7lq1	A	O00329	PF00454	1
7lt3	C	P78527	PF00454	1
7lt3	L	P78527	PF00454	1
7mez	A	P48736	PF00454	1
7mlk	A	P42336	PF00454	1
7myn	A	P42336	PF00454	1
7myo	A	P42336	PF00454	1
7nfc	A	P78527	PF00454	1
7nfc	F	P78527	PF00454	1
7nfe	A	P78527	PF00454	1
7ni4	A	Q13315	PF00454	1
7ni4	B	Q13315	PF00454	1
7ni5	A	Q13315	PF00454	1
7ni5	B	Q13315	PF00454	1
7ni6	A	Q13315	PF00454	1
7ni6	B	Q13315	PF00454	1
7oi4	AAA	O35904	PF00454	1
7oij	AAA	O35904	PF00454	1
7oil	AAA	O35904	PF00454	1
7ois	AAA	O35904	PF00454	1
7otm	A	P78527	PF00454	1
7otp	A	P78527	PF00454	1
7otv	A	P78527	PF00454	1
7otw	A	P78527	PF00454	1
7oty	A	P78527	PF00454	1
7owg	B	P42345	PF00454	1
7pe7	A	P42345	PF00454	1
7pe7	B	P42345	PF00454	1
7pe8	A	P42345	PF00454	1
7pe9	A	P42345	PF00454	1
7pea	A	P42345	PF00454	1
7pea	B	P42345	PF00454	1
7peb	A	P42345	PF00454	1
7pec	A	P42345	PF00454	1
7pg5	A	P42336	PF00454	1
7pg6	A	P42336	PF00454	1
7pop	A	O35904	PF00454	1
7por	A	O35904	PF00454	1
7pos	A	O35904	PF00454	1
7pot	A	O35904	PF00454	1
7pqh	E	P32600	PF00454	1
7pqh	F	P32600	PF00454	1
7pqh	H	P32600	PF00454	1
7pqh	K	P32600	PF00454	1
7pw4	A	Q96Q15	PF00454	1
7pw5	A	Q96Q15	PF00454	1
7pw6	A	Q96Q15	PF00454	1
7pw7	A	Q96Q15	PF00454	1
7pw8	A	Q96Q15	PF00454	1
7pw9	A	Q96Q15	PF00454	1
7r26	A	O35904	PF00454	1
7r2b	A	O35904	PF00454	1
7r9v	A	P42336	PF00454	1
7r9y	A	P42336	PF00454	1
7rsj	A	Q8NEB9	PF00454	1
7rsp	A	Q8NEB9	PF00454	1
7rsp	B	Q8NEB9	PF00454	1
7rsv	A	Q8NEB9	PF00454	1
7rsv	B	Q8NEB9	PF00454	1
7sgl	A	P78527	PF00454	1
7shq	A	O00418	PF02816	1
7sic	A	Q13315	PF00454	1
7sic	B	Q13315	PF00454	1
7sid	A	Q13315	PF00454	1
7sid	C	Q13315	PF00454	1
7su3	A	P78527	PF00454	1
7sud	A	P78527	PF00454	1
7tyr	A	P78527	PF00454	1
7tz7	A	P42336	PF00454	1
7tzo	A	P42345	PF00454	1
7tzo	B	P42345	PF00454	1
7uxc	A	P42345	PF00454	1
7uxh	A	P42345	PF00454	1
7uxh	C	P42345	PF00454	1
7vbt	A	Q9BVS4	PF01163	1
7vbt	B	Q9BVS4	PF01163	1
7vvy	L	P38811	PF00454	1
7vvz	L	P38811	PF00454	1
7wu0	v	Q9BVS4	PF01163	1
7wzr	C	P38111	PF00454	1
7wzr	F	P38111	PF00454	1
7wzw	E	P38111	PF00454	1
7wzw	F	P38111	PF00454	1
7yfn	T	P38811	PF00454	1
7yfp	T	P38811	PF00454	1
7z61	A	P48736	PF00454	1
7z74	A	Q61194	PF00454	1
7z75	A	Q61194	PF00454	1
7z87	A	P78527	PF00454	1
7z88	A	P78527	PF00454	1
7zvw	A	C4QYV4	PF00454	1
8a5x	A	Q8TCG2	PF00454	0.967
8a9i	A	Q61194	PF00454	1
8aj8	A	O02697	PF00454	1
8aj8	C	O02697	PF00454	1
8aj8	E	O02697	PF00454	1
8aj8	G	O02697	PF00454	1
8am0	A	P42336	PF00454	1
8bcy	A	O00329	PF00454	1
8bfu	A	P42336	PF00454	1
8bh3	A	P78527	PF00454	1
8bh3	S	P78527	PF00454	1
8bhv	A	P78527	PF00454	1
8bhv	F	P78527	PF00454	1
8bhy	A	P78527	PF00454	1
8bhy	S	P78527	PF00454	1
8bot	A	P78527	PF00454	1
8bot	F	P78527	PF00454	1
8bot	S	P78527	PF00454	1
8c00	r	P40160	PF01163	1
8c01	r	P40160	PF01163	1
8cbj	l	P40160	PF01163	1
8dcp	A	P42336	PF00454	1
8dcx	A	P42336	PF00454	1
8dd4	A	P42336	PF00454	1
8dd8	A	P42336	PF00454	1
8dp0	A	P48736	PF00454	1
8era	A	P42345	PF00454	1
8esc	Z	P38811	PF00454	1
8exl	A	P42336	PF00454	1
8exo	A	P42336	PF00454	1
8exu	A	P42336	PF00454	1
8exv	A	P42336	PF00454	1
8ez9	C	P78527	PF00454	1
8ez9	L	P78527	PF00454	1
8eza	C	P78527	PF00454	1
8eza	L	P78527	PF00454	1
8ezb	C	P78527	PF00454	1
8ezb	L	P78527	PF00454	1
8fny	A	O00418	PF02816	1
8fny	C	O00418	PF02816	1
8fo6	A	O00418	PF02816	1
8gm4	A	O00418	PF02816	1
8gm5	A	O00418	PF02816	1
8gua	A	P42336	PF00454	1
8gub	A	P42336	PF00454	1
8gud	A	P42336	PF00454	1
8h7g	C	Q9Y4A5	PF00454	1
8ilr	A	P42336	PF00454	1
8ils	A	P42336	PF00454	1
8ilv	A	P42336	PF00454	1
8ow2	A	P42336	PF00454	1
8oxm	A	Q13315	PF00454	1
8oxm	B	Q13315	PF00454	1
8oxo	A	Q13315	PF00454	1
8oxo	B	Q13315	PF00454	1
8oxp	A	Q13315	PF00454	1
8oxp	B	Q13315	PF00454	1
8oxq	A	Q13315	PF00454	1
8oxq	B	Q13315	PF00454	1
8q6f	A	Q9UBF8	PF00454	1
8q6g	A	Q9UBF8	PF00454	1
8q6h	A	Q9UBF8	PF00454	1
8qri	C	Q9Y4A5	PF00454	1
8rch	A	P42345	PF00454	1
8rch	B	P42345	PF00454	1
8rck	B	P42345	PF00454	1
8rcn	B	P42345	PF00454	1
8rd4	A	P78527	PF00454	1
8rxr	A	Q8NEB9	PF00454	1
8rxr	B	Q8NEB9	PF00454	1
8s3r	A	O00329	PF00454	1
8sbc	A	P42336	PF00454	1
8sbj	A	P42336	PF00454	1
8sc8	A	P48736	PF00454	1
8so9	A	O02697	PF00454	1
8soa	A	O02697	PF00454	1
8sob	A	O02697	PF00454	1
8soc	A	O02697	PF00454	1
8sod	A	O02697	PF00454	1
8soe	A	O02697	PF00454	1
8tdu	A	P42336	PF00454	1
8tdu	C	P42336	PF00454	1
8tgd	A	P42336	PF00454	1
8tgd	C	P42336	PF00454	1
8ts7	A	P42336	PF00454	1
8ts8	A	P42336	PF00454	1
8ts9	A	P42336	PF00454	1
8tsa	A	P42336	PF00454	1
8tsb	A	P42336	PF00454	1
8tsc	A	P42336	PF00454	1
8tsd	A	P42336	PF00454	1
8tu6	A	P42336	PF00454	1
8twy	A	P42336	PF00454	1
8unk	B	Q58530	PF01163	1
8up5	B	Q58530	PF01163	1
8v8h	A	P42336	PF00454	1
8v8h	C	P42336	PF00454	1
8v8i	A	P42336	PF00454	1
8v8i	C	P42336	PF00454	1
8v8j	A	P42336	PF00454	1
8v8j	C	P42336	PF00454	1
8v8u	A	P42336	PF00454	1
8v8u	C	P42336	PF00454	1
8v8v	A	P42336	PF00454	1
8v8v	C	P42336	PF00454	1
8vof	A	Q9UBF8	PF00454	1
8w9a	A	P42336	PF00454	1
8w9b	A	P42336	PF00454	1
8xvg	L	Q9Y4A5	PF00454	1
8xvv	L	Q9Y4A5	PF00454	1
8zd3	B	Q96QP1	PF02816	1
8zd3	D	Q96QP1	PF02816	1
8zdb	p	O14730	PF01163	1
8zdc	p	O14730	PF01163	1
8zdd	p	O14730	PF01163	1
9b4s	A	P42336	PF00454	1
9b4t	A	P42336	PF00454	1
9b9g	A	P42356	PF00454	1
9b9g	B	P42356	PF00454	1
9bax	A	P42356	PF00454	1
9bax	B	P42356	PF00454	1
9c15	A	P42336	PF00454	1
9c47	C	Q9Y4A5	PF00454	1
9c82	B	Q8NEB9	PF00454	1
9cad	D	Q9Y4A5	PF00454	1
9caf	D	Q9Y4A5	PF00454	1
9cmv	A	P42336	PF00454	1
9d85	B	Q58530	PF01163	1
9dkp	B	Q8NEB9	PF00454	1
9e4v	B	Q8NEB9	PF00454	1
9ed4	A	P42345	PF00454	1
9ed4	O	P42345	PF00454	1
